Generated by http://statistics.gov.scot,2024-03-03T15:29:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Median
Sales,Price - Median
Measure (cell values): ,Median(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S01008009,"Altonhill South, Longpark and Hillhead - 05",79995,79995,79000,121000,124995,95000,95000,35714.5,81500,77000,84250,65000,106000,67000,88000,83000,0,92684,94500
http://statistics.gov.scot/id/statistical-geography/S01008010,"Altonhill South, Longpark and Hillhead - 06",59995,70000,85000,88500,99900,87000,76000,65000,66750,76000,83009,58250,70000,86000,92625,150000,147750,95555,125750
http://statistics.gov.scot/id/statistical-geography/S01008011,"Altonhill South, Longpark and Hillhead - 07",51250,106250,114750,121800,121800,61000,62000,0,42750,66500,48500,61000,47500,65500,78500,78500,76000,79725,92000
http://statistics.gov.scot/id/statistical-geography/S01007425,Alva - 01,105000,70000,87000,141000,141055.5,139000,85000,0,140500,125000,139500,160000,145500,126000,82500,142000,165000,157500,205000
http://statistics.gov.scot/id/statistical-geography/S01007426,Alva - 02,57250,57000,60000,69995,80000,80000,65000,85000,75000,59000,80750,79000,70949.5,90000,164950,75000,90000,130000,114750
http://statistics.gov.scot/id/statistical-geography/S01007427,Alva - 03,25275,64995,70000,84500,88950,0,80000,49000,0,63100,78000,79500,85500,83000,89000,85000,74250,125500,90000
http://statistics.gov.scot/id/statistical-geography/S01007428,Alva - 04,48500,56000,73400,82500,64750,63000,115000,65000,51000,73000,54500,77500,63000,100000,85000,73500,67500,76500,78250
http://statistics.gov.scot/id/statistical-geography/S01007429,Alva - 05,55000,58000,70000,73500,83250,105000,65500,68500,55300,75000,77062.5,75000,69000,67750,93250,165000,210495,214995,135000
http://statistics.gov.scot/id/statistical-geography/S01007430,Alva - 06,52000,71000,85000,76750,110000,0,0,0,115000,75250,84000,0,80000,79250,95000,125000,134025,77000,163500
http://statistics.gov.scot/id/statistical-geography/S01007431,Alva - 07,95000,77500,134000,154997.5,125000,0,0,0,131500,124000,0,125088.5,150000,155155,152000,167000,0,180750,216450
http://statistics.gov.scot/id/statistical-geography/S01011975,Alyth - 01,120000,85555,191000,0,164250,0,0,0,0,120000,195000,154000,237500,107500,150000,210000,267500,0,325000
http://statistics.gov.scot/id/statistical-geography/S01011976,Alyth - 02,66000,127636,98087.5,99000,156000,105000,160000,0,153750,90000,160000,162500,105000,115000,110000,185250,152000,165000,153356.5
http://statistics.gov.scot/id/statistical-geography/S01011977,Alyth - 03,51250,69550,100500,121250,225000,110000,135000,113750,126345,0,112000,175000,157500,123000,155000,102000,160000,178600,223500
http://statistics.gov.scot/id/statistical-geography/S01011978,Alyth - 04,37550,63500,85250,108000,91562.5,100000,76762.5,138750,156750,130750,127500,94500,125000,145000,125000,135500,83750,155000,122000
http://statistics.gov.scot/id/statistical-geography/S01012342,Ancrum and Lanton Area,205050,84750,200000,151475,174975,164950,127500,185000,317500,210000,211250,212500,175000,165000,193283.5,190000,195000,261650,276250
http://statistics.gov.scot/id/statistical-geography/S01010276,Anderston - 01,225000,200000,198000,175500,165000,172500,158750,179950,148250,145000,128500,172500,180000,200000,198000,204000,217524.5,207500,205000
http://statistics.gov.scot/id/statistical-geography/S01010277,Anderston - 02,0,180745.5,167062.5,69000,80000,0,65140,65280,0,0,0,"",0,0,0,180000,0,169000,185500
http://statistics.gov.scot/id/statistical-geography/S01010278,Anderston - 03,40000,96500,60000,95800,100000,0,0,67250,75000,0,0,0,97750,103000,0,112500,111000,135000,0
http://statistics.gov.scot/id/statistical-geography/S01010279,Anderston - 04,125875,184000,139000,125000,145000,136500,111500,150000,0,105600,130000,150000,160000,202251,253500,252620,0,164500,242662.5
http://statistics.gov.scot/id/statistical-geography/S01010280,Anderston - 05,122500,117025,125000,135000,129997.5,104500,107500,125000,95000,175000,195000,145000,133069,140500,170000,158000,162700,181181,168000
http://statistics.gov.scot/id/statistical-geography/S01010281,Anderston - 06,104975,90000,115000,137000,124750,144700,125000,162500,120000,112125,117297.5,127750,140200,135125,135000,140000,205000,162555,157500
http://statistics.gov.scot/id/statistical-geography/S01007279,Angus Glens - 01,137625,251550,231333,270000,127337.5,182037.5,235000,214500,135000,200000,170000,315000,228750,282500,166250,229000,370000,230000,375000
http://statistics.gov.scot/id/statistical-geography/S01007280,Angus Glens - 02,0,0,135000,285000,215000,0,175000,0,0,177500,237053,194000,172500,180850,278750,229500,181125,169000,205555
http://statistics.gov.scot/id/statistical-geography/S01007281,Angus Glens - 03,82265,175450,132500,165000,204500,249000,240000,215000,0,120000,217500,196500,240000,255750,191500,235000,200000,212500,347000
http://statistics.gov.scot/id/statistical-geography/S01007282,Angus Glens - 04,90250,147500,0,207250,144000,225000,0,0,98000,0,203693,215000,245000,225000,205000,205000,160000,207500,198000
http://statistics.gov.scot/id/statistical-geography/S01007283,Angus Glens - 05,145062,185000,112500,180550,149000,250000,258250,137000,209950,205000,235000,252500,250000,207500,180000,220000,198500,255600,198750
http://statistics.gov.scot/id/statistical-geography/S01007664,Annan East - 01,46000,74000,77500,93000,90500,0,85000,85000,86500,0,80000,79500,85880,82000,77000,85750,90000,115000,108000
http://statistics.gov.scot/id/statistical-geography/S01007665,Annan East - 02,79995,78500,87500,94000,87000,89000,96000,92500,90000,93000,88000,122000,90000,87500,90750,102500,100000,97000,140000
http://statistics.gov.scot/id/statistical-geography/S01007666,Annan East - 03,110250,161000,152000,161089,150000,0,188000,169500,0,134500,180000,130500,165000,162500,141625,0,170000,165000,185500
http://statistics.gov.scot/id/statistical-geography/S01007667,Annan East - 04,110763,118500,140000,132000,142500,149500,135000,0,142497.5,130000,140000,149000,137000,130000,147000,147500,121500,156250,150000
http://statistics.gov.scot/id/statistical-geography/S01007668,Annan East - 05,41606.5,65000,71000,85250,88000,78500,76000,78000,80000,83000,65000,80000,76500,77500,90000,77000,85000,85000,95375
http://statistics.gov.scot/id/statistical-geography/S01007669,Annan East - 06,47000,0,61000,70000,80000,"",0,0,0,0,0,70500,54800,68500,0,0,0,95000,94750
http://statistics.gov.scot/id/statistical-geography/S01007670,Annan East - 07,64500,0,83500,85000,0,76350,0,0,0,0,0,0,80000,0,103000,62500,0,0,106500
http://statistics.gov.scot/id/statistical-geography/S01007671,Annan East - 08,132026,115000,203750,129500,124999,175000,170000,187000,180000,170750,195000,190000,163500,164000,185000,220000,232750,231500,248750
http://statistics.gov.scot/id/statistical-geography/S01007660,Annan West - 01,33000,42019.26,75000,78000,54000,86250,71500,65000,71500,80000,65000,70000,60115,0,0,0,80550,77500,83500
http://statistics.gov.scot/id/statistical-geography/S01007661,Annan West - 02,52000,71000,102950,118225,110475,80000,87507.5,89950,85000,65000,88750,116000,96500,115250,74000,70500,122750,69000,84000
http://statistics.gov.scot/id/statistical-geography/S01007662,Annan West - 03,61400.5,79000,89000,95026,107275,85125,95000,92750.015,90000,86000,95000,110000,87000,96250,90000,78750,94500,94250,124000
http://statistics.gov.scot/id/statistical-geography/S01007663,Annan West - 04,107500,91000,105000,96500,105000,130000,99000,83000,85000,79250,129497.5,96000,95000,111500,105000,102600,115000,108000,131000
http://statistics.gov.scot/id/statistical-geography/S01007651,Annandale East - 01,138000,0,132750,190000,0,114500,180068.5,160500,215000,0,0,180000,210000,133112.5,167500,183199,0,245000,0
http://statistics.gov.scot/id/statistical-geography/S01007652,Annandale East - 02,100000,92500,88750,137000,180000,91000,132625,0,0,0,0,142500,145000,85000,240000,143500,157000,185000,150000
http://statistics.gov.scot/id/statistical-geography/S01007653,Annandale East - 03,140000,106500,147500,105550,122000,128004.5,132500,108500,249950,212500,223256.5,121500,117500,169500,175000,175000,158500,165000,207500
http://statistics.gov.scot/id/statistical-geography/S01007654,Annandale East - 04,62375.5,90000,111500,106500,78500,100000,90000,79000,164125,90000,109795,112000,96500,93000,100000,135500,59500,123000,115000
http://statistics.gov.scot/id/statistical-geography/S01007655,Annandale East - 05,160000,215000,172500,177500,213377,0,130000,0,165000,239000,215500,214000,197500,170000,200000,187650,272500,228000,329750
http://statistics.gov.scot/id/statistical-geography/S01007656,Annandale West - 01,110000,167500,0,0,264500,0,0,0,205000,0,"",0,192500,0,202500,203750,197000,292500,170000
http://statistics.gov.scot/id/statistical-geography/S01007657,Annandale West - 02,84500,156375,0,141049.5,0,0,157500,0,175000,"",115000,187000,0,193000,280000,170000,105000,357500,0
http://statistics.gov.scot/id/statistical-geography/S01007658,Annandale West - 03,112551,131000,150000,182000,245000,232500,239600,170000,0,142500,152500,214500,138000,148000,155000,136527.5,199000,170000,270000
http://statistics.gov.scot/id/statistical-geography/S01007659,Annandale West - 04,137850,108500,104000,91025,119750,132000,0,183500,114000,117500,135000,156000,85000,140000,166250,110000,180787,115000,179399.5
http://statistics.gov.scot/id/statistical-geography/S01012535,"Annbank, Mossblown and Tarbolton - the Coalfields - 01",43000,50000,70500,78000,80250,103750,130000,60500,80500,75000,78000,61000,64000,60000,61500,62500,72000,65000,70000
http://statistics.gov.scot/id/statistical-geography/S01012536,"Annbank, Mossblown and Tarbolton - the Coalfields - 02",25080,51500,73500,66000,95000,0,84500,106500,70000,91500,90000,69000,65500,90000,73500,60000,132000,115000,128550
http://statistics.gov.scot/id/statistical-geography/S01012537,"Annbank, Mossblown and Tarbolton - the Coalfields - 03",48500,55000,70000,80000,77250,80000,83000,0,0,0,63000,68500,73000,83836,0,72600,81250,115250,92750
http://statistics.gov.scot/id/statistical-geography/S01012538,"Annbank, Mossblown and Tarbolton - the Coalfields - 04",49750,56000,73000,85000,159950,134450,137500,125000,118995,132500,120250,92500,124000,132500,110000,80000,106250,140000,136250
http://statistics.gov.scot/id/statistical-geography/S01012539,"Annbank, Mossblown and Tarbolton - the Coalfields - 05",21060,56500,87000,82000,79995,63000,0,53500,66500,53500,125000,65000,55000,51500,84500,55225,78250,152550,93884
http://statistics.gov.scot/id/statistical-geography/S01012540,"Annbank, Mossblown and Tarbolton - the Coalfields - 06",47500,44500,60125,86775,63000,0,0,71000,0,"",61000,76500,63000,46505,74500,0,83000,87000,107000
http://statistics.gov.scot/id/statistical-geography/S01012541,"Annbank, Mossblown and Tarbolton - the Coalfields - 07",53000,96000,108000,180000,83000,183500,132000,133750,113000,113000,103000,105750,108750,106000,120500,117000,67000,163707,153000
http://statistics.gov.scot/id/statistical-geography/S01010465,Anniesland East - 01,106500,109098,116500,131025,131500,122500,113500,120000,123500,102500,115500,115000,123500,125251.5,130000,197500,143277.5,165000,168000
http://statistics.gov.scot/id/statistical-geography/S01010466,Anniesland East - 02,136125,144750,125000,137000,129975,110758.5,150000,142500,134750,131000,124900,142675,138750,114475,149500,126500,144000,160250,197550
http://statistics.gov.scot/id/statistical-geography/S01010467,Anniesland East - 03,145000,148500,163750,165600,192000,160050,182500,227495,162500,155000,157500,151628.5,165500,171600,210006,164500,167500,225495,244997.5
http://statistics.gov.scot/id/statistical-geography/S01010468,Anniesland East - 04,142000,145000,145000,140750,180000,111400,200000,137000,114500,116000,118000,115000,117500,130000,161000,135000,134500,140061.5,170250
http://statistics.gov.scot/id/statistical-geography/S01010469,Anniesland East - 05,81000,83000,88000,105800,91500,76500,76000,75000,84000,59625,83500,74000,113500,75000,118750,84000,92300,121200,121887.5
http://statistics.gov.scot/id/statistical-geography/S01010470,Anniesland West - 01,100000,99166,106513,120000,139995,115000,119500,125000,90000,107500,102500,117500,110000,113792,127516,135000,136550,134500,151250
http://statistics.gov.scot/id/statistical-geography/S01010471,Anniesland West - 02,55150,92502.5,104612,119995,99500,110000,110000,118500,75000,118500,88500,125000,117500,122100,123500,130000,115750,157500,157500
http://statistics.gov.scot/id/statistical-geography/S01010472,Anniesland West - 03,137750,138754,140000,143000,139975,119000,135000,105750,121500,112000,117500,120000,130000,130500,133000,135000,145000,144500,159750
http://statistics.gov.scot/id/statistical-geography/S01010473,Anniesland West - 04,78127.5,85875,92000,100000,119500,95000,97000,85000,94750,81500,90251,89375,101700,95000,108500,98000,112000,111500,134000
http://statistics.gov.scot/id/statistical-geography/S01010474,Anniesland West - 05,89950,99250,103000,110000,120000,103000,115000,100000,103022,97000,105000,111175,120121,116100,120777,104005,115000,130000,160000
http://statistics.gov.scot/id/statistical-geography/S01010475,Anniesland West - 06,116500,132450,139725,136747.5,138000,126125,115898,115250,110000,115000,123000,124500,124950,130000,140000,135000,147550,150000,163500
http://statistics.gov.scot/id/statistical-geography/S01010476,Anniesland West - 07,115050,125000,145575,187500,174000,145000,125500,150000,150500,147995,140000,145000,142000,180000,165052,178275,162194,179000,212750
http://statistics.gov.scot/id/statistical-geography/S01010477,Anniesland West - 08,97600,95500,103000,124000,114500,100750,94000,96500,97500,102750,99950,96750,103000,100000,116000,120500,123250,125287.5,151472
http://statistics.gov.scot/id/statistical-geography/S01009707,Anstruther,123000,147500,155000,165000,150000,168750,130000,165500,173088,170000,168000,161000,171375,190000,177235.5,201250,199500,305000,321070
http://statistics.gov.scot/id/statistical-geography/S01009708,Anstruther East and Cellardyke,155000,210000,202500,190000,170000,188125,215000,191500,173950,139000,182500,157475,181995,148000,157000,152995,163497.5,196000,243000
http://statistics.gov.scot/id/statistical-geography/S01009709,Anstruther South West,95000,109000,110000,180000,135000,148500,130000,124999,160000,187500,170000,121250,147500,177700,171000,174000,248027.5,218500,180000
http://statistics.gov.scot/id/statistical-geography/S01009710,Anstruther Waid,80000,105000,157995,188810,190000,157000,0,128000,129000,182000,167000,185000,177500,177500,171000,205000,252500,230111.5,234000
http://statistics.gov.scot/id/statistical-geography/S01009711,Anstruther West,97500,135000,169000,172500,218825,132000,107500,0,112500,118000,152500,150000,116250,130000,154500,110000,260000,161000,155000
http://statistics.gov.scot/id/statistical-geography/S01007190,Arbroath Cliffburn - 01,85000,110562.5,115500,155000,149000,116500,139000,110500,141500,115250,120000,0,135271,150000,135000,176500,149000,160000,153012
http://statistics.gov.scot/id/statistical-geography/S01007191,Arbroath Cliffburn - 02,35125,37725,80000,88000,64050,87000,89475,82500,0,87000,78000,95000,80000,76000,105000,109000,92500,118000,95000
http://statistics.gov.scot/id/statistical-geography/S01007192,Arbroath Cliffburn - 03,35000,48500,60791.5,92500,59000,72393,73015,0,82000,165745,178995,172495,82750,168995,172500,179497.5,151000,230000,160500
http://statistics.gov.scot/id/statistical-geography/S01007193,Arbroath Cliffburn - 04,60000,40500,77000,104000,102500,0,89000,82970,85000,82000,96000,91500,0,0,115000,120000,90000,111500,116500
http://statistics.gov.scot/id/statistical-geography/S01007194,Arbroath Cliffburn - 05,24100,36000,41000,53250,48500,0,0,0,57000,40000,0,0,58000,33000,0,68000,0,66550,52000
http://statistics.gov.scot/id/statistical-geography/S01007195,Arbroath Cliffburn - 06,23850,67072,0,70000,87500,0,0,86250,0,0,0,0,61375,0,0,116000,110000,115000,142000
http://statistics.gov.scot/id/statistical-geography/S01007196,Arbroath Cliffburn - 07,53000,53500,67000,85000,0,0,158995,149995,191425,175995,147000,151000,143250,146000,95000,98250,127500,171500,134520
http://statistics.gov.scot/id/statistical-geography/S01007184,Arbroath Harbour - 01,40000,41500,68000,72000,72750,77000,75000,59500,65000,68500,63900,90000,68500,66000,90000,65000,65000,70000,83750
